F1 	 F2 	 numVert1 	 numEdgeIn1 	 numEdgeOut1 	 min,max,ave_silhouette1 	numVert2 	 numEdgeIn2 	 numEdgeOut2 	 min,max,ave_silhouette2 	 numEdgeBetween 	 ave_s1+s2 	 joined_silhouette 	 difference
MZ22508756	MZ22517741	6	4	64	-1.0000	1.0000	-0.2410	14	89	28	0.7704	0.9084	0.8716	14	0.5378	0.5684	0.0305	
MZ22511524	MZ22500314	10	21	151	-1.0000	1.0000	0.3091	22	149	204	-0.6977	1.0000	0.2140	97	0.2438	0.1721	-0.0716	
MZ22521698	MZ22507016	6	14	185	0.1451	0.4318	0.3710	6	11	163	0.1676	1.0000	0.3971	18	0.3841	0.0485	-0.3356	
MZ22526216	MZ22500528	5	10	125	-0.1030	0.2371	0.1303	19	171	209	0.0429	0.3831	0.2201	95	0.2015	0.1217	-0.0798	
MZ22526352	MZ22522227	3	0	1	-1.0000	0.0000	-0.3333	7	0	1	-1.0000	0.0000	-0.1428	1	-0.2000	0.2000	0.4000	
MZ22500623	MZ22500036	14	77	99	0.0000	0.8982	0.7044	17	136	54	0.2220	0.9679	0.8914	12	0.8070	0.6596	-0.1474	
MZ22504077	MZ22500916	8	28	89	0.4703	0.7426	0.5825	20	110	179	-0.6947	1.0000	-0.1856	89	0.0339	0.4504	0.4165	
MZ22509548	MZ22500650	9	36	167	0.3308	0.4067	0.3553	19	171	167	0.0580	0.6507	0.2938	167	0.3136	1.0000	0.6864	
MZ22527853	MZ22503871	3	1	47	-1.0000	0.3267	-0.1693	18	153	141	0.4237	0.7284	0.5946	32	0.4855	0.4524	-0.0331	
MZ22515734	MZ22510088	15	25	16	-0.3671	1.0000	0.6729	18	153	16	0.7421	1.0000	0.9744	16	0.8374	0.9091	0.0717	
MZ22526862	MZ22518515	8	15	46	0.0000	0.8226	0.5186	16	77	54	-1.0000	0.9467	0.5585	41	0.5452	0.7709	0.2257	
MZ22526863	MZ22520344	8	28	16	0.9664	0.9669	0.9666	15	105	48	-0.2074	0.9499	0.8292	8	0.8770	0.8315	-0.0456	
MZ22507448	MZ22512338	3	1	21	-1.0000	0.0681	-0.3603	8	7	104	-1.0000	0.3520	-0.2289	4	-0.2648	-0.4099	-0.1451	
MZ22506026	MZ22501343	6	15	120	-0.1949	-0.0242	-0.1168	18	153	160	0.0745	0.1696	0.1090	108	0.0526	0.1420	0.0894	
MZ22527906	MZ22501659	3	3	9	0.7649	1.0000	0.8531	19	171	102	0.0892	0.3577	0.2103	7	0.2980	0.1001	-0.1978	
MZ22529000	MZ22517859	2	1	44	0.1234	0.1277	0.1256	24	234	47	-0.1431	0.0964	-0.0857	44	-0.0695	0.9143	0.9838	
MZ22525653	MZ22506305	3	0	28	-1.0000	0.0000	-0.6666	14	91	96	-0.1471	1.0000	0.5586	12	0.3424	0.3798	0.0373	
MZ22511460	MZ22508352	16	82	6	0.6648	1.0000	0.9684	18	148	5	0.7997	1.0000	0.9888	5	0.9792	0.9783	-0.0009	
MZ22525902	MZ22506020	4	3	48	0.0000	0.2976	0.1794	17	132	48	0.3422	1.0000	0.5480	48	0.4778	0.9524	0.4746	
MZ22527915	MZ22521250	4	6	56	0.0615	0.1455	0.0905	13	78	65	0.1062	0.2403	0.1422	52	0.1300	0.9618	0.8318	
MZ22530571	MZ22511066	2	1	41	0.5721	0.5856	0.5789	10	44	144	0.4342	0.7278	0.5564	3	0.5602	0.2745	-0.2857	
MZ22528104	MZ22528383	2	0	43	-1.0000	-1.0000	-1.0000	2	0	41	-1.0000	-1.0000	-1.0000	2	-1.0000	-0.6907	0.3093	
MZ22500944	MZ22501346	17	108	35	-0.9672	1.0000	0.7765	20	151	20	-0.1741	1.0000	0.8721	2	0.8282	0.8699	0.0417	
MZ22517398	MZ22506386	15	25	1	0.0000	1.0000	0.7281	18	153	58	0.0484	1.0000	0.8423	1	0.7904	0.7486	-0.0418	
MZ22530419	MZ22518239	2	0	18	-1.0000	-1.0000	-1.0000	3	2	17	-0.2759	1.0000	0.5747	1	-0.0552	-0.0055	0.0497	
MZ22519007	MZ22505741	3	1	1	-1.0000	1.0000	0.3333	21	113	1	0.0000	1.0000	0.9374	1	0.8619	0.9583	0.0964	
MZ22520089	MZ22501396	5	6	35	-1.0000	0.2580	-0.1608	17	136	79	0.2819	0.4308	0.3576	26	0.2398	0.0098	-0.2301	
MZ22514717	MZ22520014	15	21	44	-0.8935	1.0000	0.4934	20	186	37	0.8591	0.9610	0.9122	37	0.7328	0.8578	0.1251	
MZ22521585	MZ22517720	11	42	26	-1.0000	0.9365	0.7305	14	57	24	-0.4877	1.0000	0.7123	9	0.7204	0.6918	-0.0286	
MZ22522390	MZ22521449	14	90	12	0.9582	1.0000	0.9691	19	171	12	0.3930	1.0000	0.9680	12	0.9685	1.0000	0.0315	
MZ22517496	MZ22505011	9	5	3	-0.7504	1.0000	0.3621	28	118	62	-1.0000	1.0000	0.3428	1	0.3476	0.3047	-0.0429	
MZ22506686	MZ22500060	8	19	165	-0.2957	0.8625	0.0979	18	153	346	0.0772	0.2713	0.2134	111	0.1779	0.1118	-0.0661	
MZ22529743	MZ22514896	2	1	50	0.0938	0.1693	0.1316	13	55	45	-0.5474	1.0000	0.7570	3	0.6737	0.5462	-0.1274	
MZ22529094	MZ22504879	2	0	1	-1.0000	0.0000	-0.5000	22	61	3	-0.5607	1.0000	0.8159	1	0.7063	0.8497	0.1434	
MZ22521809	MZ22515563	15	93	116	-0.5196	1.0000	0.7732	19	52	43	-0.9450	1.0000	0.6969	1	0.7306	0.6577	-0.0729	
MZ22520075	MZ22504460	3	1	35	-0.4312	0.0000	-0.2777	18	152	46	0.2047	0.7353	0.3598	35	0.2688	0.9308	0.6620	
MZ22530286	MZ22501052	2	1	31	-0.1295	0.4854	0.1779	17	134	46	0.2915	0.6277	0.4365	29	0.4093	0.5245	0.1152	
MZ22521131	MZ22520608	18	113	20	-0.9301	1.0000	0.8927	20	190	20	0.9594	0.9790	0.9709	20	0.9339	1.0000	0.0661	
MZ22508320	MZ22507077	18	153	58	0.4988	0.9255	0.8862	18	149	47	-0.2771	1.0000	0.8782	36	0.8823	0.9391	0.0568	
MZ22507553	MZ22515280	17	136	33	0.1312	1.0000	0.9244	18	138	17	0.9547	1.0000	0.9586	17	0.9420	0.9740	0.0320	
MZ22530201	MZ22504940	2	1	26	0.7158	0.7216	0.7187	21	210	29	0.0336	1.0000	0.6512	24	0.6571	0.9562	0.2991	
MZ22530552	MZ22531126	2	1	4	0.2723	0.2793	0.2758	2	1	7	0.1143	0.1193	0.1168	4	0.1963	0.6799	0.4835	
MZ22523000	MZ22505804	6	10	81	-1.0000	0.7726	0.2264	19	171	89	0.3963	0.8712	0.6334	81	0.5358	0.9550	0.4193	
MZ22527905	MZ22527824	3	3	5	0.2709	1.0000	0.6968	3	1	4	-1.0000	0.5488	0.0315	4	0.3642	0.9376	0.5734	
MZ22522267	MZ22516330	14	69	10	0.3107	1.0000	0.8861	17	114	18	0.3104	1.0000	0.7248	3	0.7977	0.6148	-0.1829	
MZ22522230	MZ22504337	7	16	134	-0.1135	0.3372	0.2152	18	153	182	0.1001	0.2807	0.1841	110	0.1928	0.0855	-0.1073	
MZ22515763	MZ22502782	9	13	98	-0.4436	1.0000	0.3312	16	90	271	-0.5925	1.0000	0.1661	41	0.2255	0.0366	-0.1889	
MZ22506591	MZ22502149	7	21	94	0.3929	0.9822	0.7863	20	159	480	-1.0000	1.0000	0.2636	24	0.3992	0.2090	-0.1902	
MZ22525435	MZ22504637	9	13	2	0.0000	1.0000	0.8780	18	153	2	0.9211	1.0000	0.9956	2	0.9564	0.9630	0.0065	
MZ22518080	MZ22501172	16	54	10	0.0127	1.0000	0.5155	18	153	1	0.9499	1.0000	0.9972	1	0.7706	0.6339	-0.1367	
MZ22527962	MZ22500052	2	1	50	0.0224	0.0674	0.0449	18	153	144	0.0289	0.1085	0.0592	36	0.0579	0.2894	0.2315	
MZ22528090	MZ22513957	2	1	2	0.9115	1.0000	0.9557	20	110	2	-0.8219	1.0000	0.7953	2	0.8099	0.9545	0.1446	
MZ22527382	MZ22522975	15	80	28	0.6096	0.9221	0.8821	19	168	28	-0.2837	1.0000	0.8879	28	0.8853	1.0000	0.1147	
MZ22516936	MZ22508829	9	22	77	0.0000	1.0000	0.4081	18	80	35	-0.0880	1.0000	0.7436	2	0.6318	0.3354	-0.2964	
MZ22527418	MZ22526492	3	0	3	-1.0000	0.0000	-0.6666	3	0	2	-1.0000	0.0000	-0.3333	1	-0.5000	-0.3666	0.1334	
MZ22520631	MZ22510254	5	10	197	0.0390	0.2634	0.1313	17	136	105	0.5016	1.0000	0.8621	24	0.6961	0.5517	-0.1444	
MZ22528205	MZ22504488	2	1	40	-0.1399	-0.0110	-0.0755	6	8	49	0.3440	0.5253	0.4744	4	0.3369	0.0533	-0.2836	
MZ22505153	MZ22512397	18	153	32	0.9134	0.9617	0.9415	19	43	32	-0.7915	1.0000	0.8223	32	0.8803	1.0000	0.1197	
MZ22524614	MZ22523848	3	3	96	0.3321	0.3384	0.3362	4	4	99	-0.4712	0.0059	-0.2650	9	-0.0074	-0.3338	-0.3265	
MZ22512973	MZ22501339	15	25	2	0.0000	1.0000	0.8522	18	123	29	-0.0117	1.0000	0.8393	2	0.8452	0.8089	-0.0363	
MZ22525510	MZ22512940	15	56	9	0.0000	1.0000	0.8893	16	114	9	0.5058	1.0000	0.9691	9	0.9305	0.9677	0.0372	
MZ22528407	MZ22510437	2	0	16	-1.0000	-1.0000	-1.0000	12	25	52	-0.7219	1.0000	-0.1071	12	-0.2347	0.6531	0.8878	
MZ22518135	MZ22515798	13	29	84	-0.4922	1.0000	0.3089	17	136	130	0.4085	0.6598	0.5631	1	0.4530	0.1238	-0.3292	
MZ22513066	MZ22502166	17	73	9	0.0000	1.0000	0.8630	18	153	123	0.3231	0.7292	0.6019	9	0.7288	0.5419	-0.1869	
MZ22512067	MZ22509827	14	91	28	0.9281	0.9383	0.9338	18	153	41	0.0748	1.0000	0.9161	28	0.9239	0.9800	0.0561	
MZ22528592	MZ22500063	2	1	36	0.0783	0.3406	0.2095	43	676	544	-0.4505	0.0790	-0.1391	26	-0.1236	-0.1937	-0.0701	
MZ22509326	MZ22500629	15	93	42	0.8427	1.0000	0.8566	17	117	43	-0.1359	1.0000	0.7900	42	0.8213	0.9856	0.1644	
MZ22529747	MZ22501511	2	1	53	0.3403	0.4021	0.3712	7	21	243	0.1633	0.6235	0.3311	12	0.3401	0.2607	-0.0794	
MZ22528288	MZ22518080	2	1	9	0.3863	0.9669	0.6766	16	54	10	0.0127	1.0000	0.5155	9	0.5335	0.9495	0.4160	
MZ22529098	MZ22526594	2	1	70	0.2970	0.3173	0.3071	3	3	102	0.2733	0.3741	0.3340	6	0.3233	0.1957	-0.1276	
MZ22522577	MZ22507834	5	10	85	0.2330	0.2548	0.2411	15	105	116	-0.1214	0.3260	0.0972	75	0.1332	0.8882	0.7550	
MZ22525368	MZ22523606	10	45	123	0.5391	0.7010	0.6418	17	136	123	-0.0547	1.0000	0.5874	109	0.6076	0.9290	0.3214	
MZ22526364	MZ22505335	3	0	2	-1.0000	0.0000	-0.3333	12	34	34	-0.1823	1.0000	0.5545	1	0.3770	0.3393	-0.0377	
MZ22516446	MZ22501648	14	57	13	-0.6127	1.0000	0.7595	18	153	15	0.5571	1.0000	0.9662	11	0.8758	0.8737	-0.0022	
MZ22526586	MZ22503145	3	2	43	-0.5245	0.8790	0.1647	20	172	106	0.3728	1.0000	0.5666	40	0.5142	0.7830	0.2688	
MZ22509954	MZ22510816	5	9	10	0.2463	1.0000	0.8228	19	137	28	0.3239	1.0000	0.6374	6	0.6761	0.5855	-0.0906	
MZ22528318	MZ22500638	2	0	24	-1.0000	-1.0000	-1.0000	22	231	38	0.3004	0.7265	0.5502	24	0.4210	0.9790	0.5580	
MZ22529372	MZ22522514	2	1	83	-0.1513	0.2018	0.0252	3	3	170	0.0646	0.1301	0.1015	6	0.0711	0.1389	0.0678	
MZ22509005	MZ22500333	3	3	72	0.2108	0.2118	0.2113	18	153	162	-0.0607	0.1176	0.0694	54	0.0897	0.0814	-0.0083	
MZ22505724	MZ22505832	17	136	32	0.9207	0.9612	0.9426	19	122	32	-0.8211	1.0000	0.8417	32	0.8894	1.0000	0.1106	
MZ22517759	MZ22516706	4	1	5	0.0000	0.6018	0.2864	11	3	9	-1.0000	0.7659	-0.0640	2	0.0294	0.0102	-0.0192	
MZ22522188	MZ22506346	12	20	19	0.0000	1.0000	0.5084	17	112	19	0.6059	1.0000	0.9250	19	0.7527	0.8621	0.1094	
MZ22529108	MZ22521019	2	1	4	0.8824	0.8842	0.8833	9	13	18	-0.8374	0.6432	0.0163	2	0.1740	0.0785	-0.0954	
MZ22529417	MZ22530371	2	1	8	0.4237	1.0000	0.7118	2	1	14	0.2204	0.3679	0.2942	2	0.5031	0.1099	-0.3931	
MZ22518310	MZ22505924	4	6	78	0.1692	0.2804	0.2298	8	28	184	0.1815	0.3301	0.2251	32	0.2267	0.3484	0.1217	
MZ22528398	MZ22511082	2	0	20	-1.0000	0.0000	-0.5000	3	2	32	-0.0257	0.8777	0.4155	2	0.0493	0.0398	-0.0095	
MZ22509854	MZ22502334	11	48	102	0.2408	0.9031	0.4867	12	57	141	0.1216	0.8531	0.4789	87	0.4826	0.8839	0.4013	
MZ22528946	MZ22530661	2	0	48	-1.0000	-1.0000	-1.0000	2	1	51	-0.4507	0.1957	-0.1275	2	-0.5638	-0.5605	0.0032	
MZ22523748	MZ22524993	8	1	26	-1.0000	0.0524	-0.1310	31	262	24	-0.4654	1.0000	0.7544	24	0.5728	0.7272	0.1544	
MZ22529647	MZ22528814	2	0	49	-1.0000	-1.0000	-1.0000	2	1	49	-0.0778	0.0118	-0.0329	3	-0.5165	-0.5066	0.0099	
MZ22522214	MZ22501045	5	7	72	-0.4738	0.3312	-0.0315	23	158	103	-0.6866	1.0000	0.4055	41	0.3275	0.2486	-0.0788	
MZ22506591	MZ22516349	7	21	94	0.3929	0.9822	0.7863	15	31	1	-1.0000	1.0000	0.7333	1	0.7502	0.7115	-0.0387	
MZ22528426	MZ22500033	2	1	42	0.1627	0.1627	0.1627	17	136	117	-0.0239	0.2468	0.1143	34	0.1195	0.0567	-0.0628	
MZ22528174	MZ22506335	3	3	105	0.1239	0.1551	0.1440	13	63	72	-0.0705	1.0000	0.6858	9	0.5842	0.3856	-0.1986	
MZ22507549	MZ22506305	11	55	100	0.5422	0.7354	0.6403	14	91	96	-0.1471	1.0000	0.5586	84	0.5946	0.7591	0.1645	
MZ22524617	MZ22521288	4	0	13	-1.0000	0.0000	-0.2500	13	23	4	-1.0000	1.0000	0.8461	1	0.5882	0.6117	0.0234	
MZ22528380	MZ22515332	2	1	16	0.8099	0.8228	0.8164	3	1	11	-1.0000	0.9398	0.2719	2	0.4897	0.4477	-0.0421	
MZ22524115	MZ22521793	15	105	200	0.7330	0.9782	0.7567	27	275	18	0.0984	1.0000	0.9666	15	0.8917	0.7503	-0.1414	
MZ22521809	MZ22505074	15	93	116	-0.5196	1.0000	0.7732	17	136	95	0.6817	1.0000	0.7805	5	0.7772	0.6251	-0.1521	
MZ22528048	MZ22514398	3	3	102	0.1315	0.1983	0.1627	3	3	102	-0.2220	0.1401	-0.0005	9	0.0811	-0.0964	-0.1776	
MZ22527866	MZ22519577	5	0	4	-1.0000	0.0000	-0.4000	20	2	5	-0.7518	1.0000	0.0248	2	-0.0601	0.0088	0.0689	
MZ22527795	MZ22501320	4	0	18	-1.0000	0.0000	-0.2500	18	153	19	0.8462	0.9148	0.8835	18	0.6775	0.8620	0.1846	
MZ22527866	MZ22514089	5	0	4	-1.0000	0.0000	-0.4000	9	1	5	-1.0000	1.0000	-0.1951	1	-0.2683	-0.1635	0.1048	
MZ22511384	MZ22512592	8	5	30	-0.7731	1.0000	0.2977	17	136	30	0.8433	0.9141	0.8713	30	0.6878	0.8800	0.1922	
MZ22523939	MZ22510734	3	2	39	-0.3302	-0.2106	-0.2656	16	114	49	0.1496	0.6239	0.3025	39	0.2128	0.9318	0.7189	
MZ22520211	MZ22519095	9	36	139	-0.1285	0.0735	-0.0289	16	87	88	-0.4038	1.0000	0.7761	9	0.4863	0.2218	-0.2645	
MZ22530415	MZ22520168	2	0	9	-1.0000	0.0000	-0.5000	17	57	27	-0.9260	1.0000	0.4867	3	0.3829	0.3849	0.0020	
MZ22512539	MZ22513147	17	136	12	0.9023	1.0000	0.9790	18	137	12	-0.6679	1.0000	0.9073	12	0.9422	1.0000	0.0578	
MZ22528624	MZ22503268	2	1	34	-0.1656	-0.1290	-0.1473	18	137	36	-0.1878	1.0000	0.0370	34	0.0186	0.9942	0.9755	
MZ22509916	MZ22502950	13	78	121	0.5911	0.6574	0.6496	17	136	134	-0.2595	1.0000	0.5491	121	0.5927	0.9905	0.3978	
MZ22529301	MZ22500899	2	1	33	-0.6252	-0.2161	-0.4206	19	152	99	-0.3930	1.0000	0.0820	5	0.0342	-0.0783	-0.1125	
MZ22529969	MZ22525225	2	1	50	0.1507	0.2016	0.1762	6	15	126	0.1381	0.4085	0.2746	12	0.2501	0.0629	-0.1871	
MZ22527961	MZ22522982	2	1	64	0.0941	0.1205	0.1073	3	3	83	0.4602	0.4939	0.4801	6	0.3311	0.0090	-0.3221	
MZ22526439	MZ22512338	6	4	35	-1.0000	0.3227	-0.2265	8	7	104	-1.0000	0.3520	-0.2289	6	-0.2279	-0.5482	-0.3203	
MZ22528237	MZ22500124	3	1	44	-0.4801	0.0000	-0.3152	19	171	97	0.3072	0.4438	0.3910	38	0.2948	0.3807	0.0859	
MZ22513506	MZ22503822	12	63	47	0.7974	0.9123	0.8335	19	129	47	-0.7667	1.0000	0.7249	47	0.7670	1.0000	0.2330	
MZ22526093	MZ22505773	8	22	15	0.8625	1.0000	0.9211	16	120	47	0.0776	0.4154	0.2629	15	0.4824	0.2814	-0.2009	
MZ22523180	MZ22519550	8	21	2	0.0000	1.0000	0.8604	17	36	12	-1.0000	1.0000	0.7388	2	0.7778	0.8549	0.0772	
MZ22523036	MZ22512998	5	4	9	-0.1100	1.0000	0.6210	9	20	20	-1.0000	1.0000	0.4486	9	0.5102	0.7919	0.2817	
MZ22503998	MZ22500758	15	105	30	0.9295	0.9370	0.9340	18	153	30	0.2742	1.0000	0.9272	30	0.9304	1.0000	0.0696	
MZ22521299	MZ22503464	3	2	63	-0.4158	-0.2245	-0.3276	19	159	124	-0.0418	0.2594	0.0821	52	0.0262	0.0362	0.0100	
MZ22525034	MZ22500612	3	3	60	0.2537	0.2573	0.2555	18	153	67	0.2165	1.0000	0.9131	6	0.8192	0.6649	-0.1543	
MZ22515108	MZ22514999	7	7	34	-0.8960	1.0000	0.3206	18	141	42	0.4116	0.9111	0.7998	32	0.6657	0.9408	0.2751	
MZ22525113	MZ22518092	13	10	6	0.0000	1.0000	0.6188	14	13	6	0.0000	1.0000	0.7049	6	0.6635	0.7407	0.0773	
MZ22526090	MZ22504144	10	45	69	0.8005	0.8520	0.8183	20	190	122	0.2831	1.0000	0.7160	69	0.7502	0.8919	0.1418	
MZ22529034	MZ22501933	2	0	11	-1.0000	0.0000	-0.5000	18	107	59	-1.0000	0.8952	0.2450	11	0.1705	0.4180	0.2475	
